ucid,oem,model,vid,ic,sid,dvn,pu,pn,km,myear,city,loc,ceid,regplace,owner,cc,bt,insurance,utype,active,did,ip,inp,ft,transmission,reason,p_numeric,pi,vlink,views,ud,it,webp_image,ftc
2937535,Maruti,Maruti Alto 800 2016-2019,Maruti Alto 800 2016-2019 LXI,10,1FF17084C0B8A92F05A416D262BCF7E7,Maruti Alto 800 LXI,3.11 Lakh,3.65-4.76 Lakh,"21,444",2017,Hyderabad,Nanakramguda,0,Ranga reddy (reg),1,796,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,311000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331609761420_1609761448.jpg,/used-car-details/used-Maruti-Alto-800-2016-2019-LXI-cars-Hyderabad_1FF17084C0B8A92F05A416D262BCF7E7.htm,34,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_1__147331609761420_1609761448.webp,0
2937431,Maruti,Maruti Alto K10,Maruti Alto K10 VXI,10,0D76E1AD61DCCC9ADFE32C4723BE66B4,Maruti Alto K10 VXI,3.1 Lakh,,"37,528",2015,Hyderabad,Nanakramguda,0,Ranga reddy (reg),1,998,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,310000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331609758619_1609758723.jpg,/used-car-details/used-Maruti-Alto-K10-VXI-cars-Hyderabad_0D76E1AD61DCCC9ADFE32C4723BE66B4.htm,37,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_1__147331609758619_1609758723.webp,0
2941429,Ford,Ecosport 2015-2021,Ford Ecosport 2015-2021 1.5 TDCi Titanium BSIV,10,BD01C64CC0EFA77FFB801286AB43F9AA,Ford Ecosport 2015-2021 1.5 TDCi Titanium BSIV,6.5 Lakh,10.16-13.72 Lakh,"49,199",2015,Hyderabad,Gandhi Bhawan,0,Hyderabad (reg),1,1498,Sport Utilities,No Insurance,Dealer,0,186889,0,0,Diesel,Manual,,650000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2151165_1610020556.jpg,/used-car-details/used-Ford-Ecosport-2015-2021-1.5-TDCi-Titanium-BSIV-cars-Hyderabad_BD01C64CC0EFA77FFB801286AB43F9AA.htm,64,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2151165_1610020556.webp,0
2941049,Hyundai,Hyundai Elite i20 2014-2015,Hyundai Elite i20 2014-2015 Sportz 1.2,25,9F4499262A6422309D35C957A56039FB,Hyundai i20 Sportz 1.2,4.95 Lakh,8.05-13.52 Lakh,"37,000",2014,Hyderabad,Vidyanagar,0,Hyderabad (reg),1,1197,Hatchback,Comprehensive,Dealer,0,195118,0,0,Petrol,Manual,,495000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_1_edited_70641609997753_1609997808.jpg,/used-car-details/used-Hyundai-Elite-i20-2014-2015-Sportz-1.2-cars-Hyderabad_9F4499262A6422309D35C957A56039FB.htm,98,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_1_edited_70641609997753_1609997808.webp,0
2941931,Maruti,Maruti Wagon R,Maruti Wagon R VXI AMT Opt 1.2BSIV,18,380D9C84069AC89F20FB21A2D8F56531,Maruti Wagon R VXI AMT Opt 1.2BSIV,4.75 Lakh,5.39-7.12 Lakh,"18,200",2018,Hyderabad,Hussainialam,0,Hyderabad (reg),1,1197,Hatchback,Comprehensive,Dealer,0,219429,0,0,Petrol,Automatic,,475000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2151669_1610027864.jpg,/used-car-details/used-Maruti-Wagon-R-VXI-AMT-Opt-1.2BSIV-cars-Hyderabad_380D9C84069AC89F20FB21A2D8F56531.htm,60,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2151669_1610027864.webp,0
2932328,Tata,Tata Aria 2010-2013,Tata Aria 2010-2013 Prestige Leather,22,44C1B23EA9662465F4B0A94F9C73A568,Tata Aria Prestige Leather,4.65 Lakh,,"94,000",2011,Hyderabad,Chandanagar,0,Ranga reddy (reg),1,2197,MUV,No Insurance,Dealer,0,184949,0,0,Diesel,Manual,Not Informed,465000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2144792_1609349008.jpg,/used-car-details/used-Tata-Aria-2010-2013-Prestige-Leather-cars-Hyderabad_44C1B23EA9662465F4B0A94F9C73A568.htm,223,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2144792_1609349008.webp,0
2933675,Maruti,Maruti Dzire 2017-2020,Maruti Dzire 2017-2020 AMT VXI BS IV,25,E31073C51B5914A3C06B33473242465D,Maruti Swift Dzire AMT VXI BS IV,6.48 Lakh,6.99-10.37 Lakh,"35,200",2017,Hyderabad,Vidyanagar,0,Ranga reddy (reg),1,1197,Sedans,Comprehensive,Dealer,0,195118,0,0,Petrol,Automatic,,648000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_1_70641609486746_1609486758.jpg,/used-car-details/used-Maruti-Dzire-2017-2020-AMT-VXI-BS-IV-cars-Hyderabad_E31073C51B5914A3C06B33473242465D.htm,491,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_1_70641609486746_1609486758.webp,0
2939315,Maruti,Maruti Swift,Maruti Swift AMT DDiS VDI,15,8FA9CE34801293626AFCB217ECA146DE,Maruti Swift AMT DDiS VDI,7.25 Lakh,,"39,852",2018,Hyderabad,LB Nagar,0,Hyderabad (reg),1,1248,Hatchback,Comprehensive,Dealer,0,209667,0,0,Diesel,Manual,,725000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2149643_1609850497.jpg,/used-car-details/used-Maruti-Swift-AMT-DDiS-VDI-cars-Hyderabad_8FA9CE34801293626AFCB217ECA146DE.htm,79,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2149643_1609850497.webp,0
2933675,Maruti,Maruti Dzire 2017-2020,Maruti Dzire 2017-2020 AMT VXI BS IV,25,E31073C51B5914A3C06B33473242465D,Maruti Swift Dzire AMT VXI BS IV,6.48 Lakh,6.99-10.37 Lakh,"35,200",2017,Hyderabad,Vidyanagar,0,Ranga reddy (reg),1,1197,Sedans,Comprehensive,Dealer,0,195118,0,0,Petrol,Automatic,,648000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_1_70641609486746_1609486758.jpg,/used-car-details/used-Maruti-Dzire-2017-2020-AMT-VXI-BS-IV-cars-Hyderabad_E31073C51B5914A3C06B33473242465D.htm,491,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_1_70641609486746_1609486758.webp,0
2942075,Hyundai,Hyundai Elite i20 2017-2020,Hyundai Elite i20 2017-2020 1.2 Spotz,10,A2C885D40B24F11F34C082A5AF48859E,Hyundai i20 1.2 Spotz,7 Lakh,8.05-13.52 Lakh,"20,773",2018,Hyderabad,Nanakramguda,0,Ranga reddy (reg),1,1197,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,700000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331610037633_1610037655.jpg,/used-car-details/used-Hyundai-Elite-i20-2017-2020-1.2-Spotz-cars-Hyderabad_A2C885D40B24F11F34C082A5AF48859E.htm,0,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_1__147331610037633_1610037655.webp,0
2937578,Hyundai,Hyundai Elite i20 2014-2015,Hyundai Elite i20 2014-2015 Asta 1.2,10,C8F1C908AA51D55719DCBCCC35C48BF4,Hyundai i20 Asta 1.2,6.5 Lakh,8.05-13.52 Lakh,"28,535",2016,Hyderabad,Nanakramguda,0,Ranga reddy (reg),1,1197,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,650000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331609759940_1609759955.jpg,/used-car-details/used-Hyundai-Elite-i20-2014-2015-Asta-1.2-cars-Hyderabad_C8F1C908AA51D55719DCBCCC35C48BF4.htm,116,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_1__147331609759940_1609759955.webp,0
2942048,Maruti,Maruti Alto 800 2016-2019,Maruti Alto 800 2016-2019 LXI,10,5D6C68D0951BF1E0A06192A4CFC43E8C,Maruti Alto 800 LXI,3.29 Lakh,3.65-4.76 Lakh,"18,404",2018,Hyderabad,Nanakramguda,0,Hyderabad (reg),1,796,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,329000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331610036975_1610037011.jpg,/used-car-details/used-Maruti-Alto-800-2016-2019-LXI-cars-Hyderabad_5D6C68D0951BF1E0A06192A4CFC43E8C.htm,6,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_1__147331610036975_1610037011.webp,0
2941429,Ford,Ecosport 2015-2021,Ford Ecosport 2015-2021 1.5 TDCi Titanium BSIV,10,BD01C64CC0EFA77FFB801286AB43F9AA,Ford Ecosport 2015-2021 1.5 TDCi Titanium BSIV,6.5 Lakh,10.16-13.72 Lakh,"49,199",2015,Hyderabad,Gandhi Bhawan,0,Hyderabad (reg),1,1498,Sport Utilities,No Insurance,Dealer,0,186889,0,0,Diesel,Manual,,650000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2151165_1610020556.jpg,/used-car-details/used-Ford-Ecosport-2015-2021-1.5-TDCi-Titanium-BSIV-cars-Hyderabad_BD01C64CC0EFA77FFB801286AB43F9AA.htm,64,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2151165_1610020556.webp,0
2941759,Maruti,Maruti Ciaz,Maruti Ciaz 1.3 Alpha,11,949A7EC3B44E895E2A39B0D40CBA1058,Maruti Ciaz 1.3 Alpha,9.25 Lakh,,"28,500",2018,Hyderabad,Madhapur,0,Ranga reddy (reg),1,1248,Sedans,No Insurance,Dealer,0,199054,0,0,Diesel,Manual,,925000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2151521_1610020747.jpg,/used-car-details/used-Maruti-Ciaz-1.3-Alpha-cars-Hyderabad_949A7EC3B44E895E2A39B0D40CBA1058.htm,18,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2151521_1610020747.webp,0
2937421,BMW,BMW 7 Series 2007-2012,BMW 7 Series 740Li Sedan,31,00B399DB1725EDF705A0AAC589ACF390,BMW 7 Series 740Li Sedan,9.25 Lakh,1.65Cr-2.92 Cr,"99,900",2006,Hyderabad,Vidyanagar,0,Hyderabad (reg),1,2979,luxury,No Insurance,Dealer,0,195118,0,0,Petrol,Automatic,,925000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_1_edited_70641609757295_1609757313.jpg,/used-car-details/used-BMW-7-Series-740Li-Sedan-cars-Hyderabad_00B399DB1725EDF705A0AAC589ACF390.htm,471,Jan 05,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_1_edited_70641609757295_1609757313.webp,0
2941429,Ford,Ecosport 2015-2021,Ford Ecosport 2015-2021 1.5 TDCi Titanium BSIV,10,BD01C64CC0EFA77FFB801286AB43F9AA,Ford Ecosport 2015-2021 1.5 TDCi Titanium BSIV,6.5 Lakh,10.16-13.72 Lakh,"49,199",2015,Hyderabad,Gandhi Bhawan,0,Hyderabad (reg),1,1498,SUV,No Insurance,Dealer,0,186889,0,0,Diesel,Manual,,650000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2151165_1610020556.jpg,/used-car-details/used-Ford-Ecosport-2015-2021-1.5-TDCi-Titanium-BSIV-cars-Hyderabad_BD01C64CC0EFA77FFB801286AB43F9AA.htm,64,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2151165_1610020556.webp,0
2939315,Maruti,Maruti Swift,Maruti Swift AMT DDiS VDI,15,8FA9CE34801293626AFCB217ECA146DE,Maruti Swift AMT DDiS VDI,7.25 Lakh,,"39,852",2018,Hyderabad,LB Nagar,0,Hyderabad (reg),1,1248,Hatchback,Comprehensive,Dealer,0,209667,0,0,Diesel,Manual,,725000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2149643_1609850497.jpg,/used-car-details/used-Maruti-Swift-AMT-DDiS-VDI-cars-Hyderabad_8FA9CE34801293626AFCB217ECA146DE.htm,79,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2149643_1609850497.webp,0
2941429,Ford,Ecosport 2015-2021,Ford Ecosport 2015-2021 1.5 TDCi Titanium BSIV,10,BD01C64CC0EFA77FFB801286AB43F9AA,Ford Ecosport 2015-2021 1.5 TDCi Titanium BSIV,6.5 Lakh,10.16-13.72 Lakh,"49,199",2015,Hyderabad,Gandhi Bhawan,0,Hyderabad (reg),1,1498,SUV,No Insurance,Dealer,0,186889,0,0,Diesel,Manual,,650000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2151165_1610020556.jpg,/used-car-details/used-Ford-Ecosport-2015-2021-1.5-TDCi-Titanium-BSIV-cars-Hyderabad_BD01C64CC0EFA77FFB801286AB43F9AA.htm,64,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2151165_1610020556.webp,0
0,Honda,Honda City 2011-2013,Honda City 2011-2013 E,54,C02AD5F5EE50B7B3E56779A942679580,Honda City E,5.75 Lakh,13.50-17.82 Lakh,"60,000",2012,Bangalore,Bangalore Bazaar,0,Bangalore (reg),2,1497,Sedans,No Insurance,Dealer,0,192958,0,0,Petrol,Manual,,575000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2131787_1608034188.jpg,/used-car-details/used-Honda-City-2011-2013-E-cars-Bangalore_C02AD5F5EE50B7B3E56779A942679580.htm,2234,Dec 15,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2131787_1608034188.webp,0
2939315,Maruti,Maruti Swift,Maruti Swift AMT DDiS VDI,15,8FA9CE34801293626AFCB217ECA146DE,Maruti Swift AMT DDiS VDI,7.25 Lakh,,"39,852",2018,Hyderabad,LB Nagar,0,Hyderabad (reg),1,1248,Hatchback,Comprehensive,Dealer,0,209667,0,0,Diesel,Manual,,725000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2149643_1609850497.jpg,/used-car-details/used-Maruti-Swift-AMT-DDiS-VDI-cars-Hyderabad_8FA9CE34801293626AFCB217ECA146DE.htm,79,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2149643_1609850497.webp,0
2929407,Maruti,Maruti Alto 800 2016-2019,Maruti Alto 800 2016-2019 LXI,10,6D0E7CD22A04D2A84033B4A8397CEC69,Maruti Alto 800 LXI,2.92 Lakh,3.65-4.76 Lakh,"32,315",2017,Hyderabad,Nanakramguda,0,Ranga reddy (reg),1,796,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,292000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331609151013_1609151032.jpg,/used-car-details/used-Maruti-Alto-800-2016-2019-LXI-cars-Hyderabad_6D0E7CD22A04D2A84033B4A8397CEC69.htm,235,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_file_1__147331609151013_1609151032.webp,0
2933206,Mahindra,Mahindra Scorpio 2002-2013,Mahindra Scorpio 2002-2013 2.6 CRDe,10,144F8A5AA1E26460C193B2D80BDFA115,Mahindra Scorpio 2.6 CRDe,3.1 Lakh,15.75-20.36 Lakh,"75,823",2007,Hyderabad,Musheerabad DSO,0,Secunderabad (reg),1,2179,SUV,No Insurance,Dealer,0,185946,0,0,Diesel,Manual,,310000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2145631_1609419722.jpg,/used-car-details/used-Mahindra-Scorpio-2002-2013-2.6-CRDe-cars-Hyderabad_144F8A5AA1E26460C193B2D80BDFA115.htm,191,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2145631_1609419722.webp,0
2937535,Maruti,Maruti Alto 800 2016-2019,Maruti Alto 800 2016-2019 LXI,10,1FF17084C0B8A92F05A416D262BCF7E7,Maruti Alto 800 LXI,3.11 Lakh,3.65-4.76 Lakh,"21,444",2017,Hyderabad,Nanakramguda,0,Ranga reddy (reg),1,796,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,311000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331609761420_1609761448.jpg,/used-car-details/used-Maruti-Alto-800-2016-2019-LXI-cars-Hyderabad_1FF17084C0B8A92F05A416D262BCF7E7.htm,34,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_1__147331609761420_1609761448.webp,0
2932311,Maruti,Maruti Omni,Maruti Omni E MPI STD BSIV,25,2B3A0DDDAD2726787C2E4C30283CB6D2,Maruti Omni E MPI STD BS IV,2.75 Lakh,,"47,000",2016,Hyderabad,Chandanagar,0,Medak District (reg),1,796,Minivans,No Insurance,Dealer,0,184949,0,1,Petrol,Manual,Not Informed,275000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2144787_1609348084.jpg,/used-car-details/used-Maruti-Omni-E-MPI-STD-BSIV-cars-Hyderabad_2B3A0DDDAD2726787C2E4C30283CB6D2.htm,94,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2144787_1609348084.webp,0
2934830,Maruti,Maruti Wagon R,Maruti Wagon R VXI,10,43AFBDACB8739E836207EF101A52149E,Maruti Wagon R VXI,3.6 Lakh,5.39-7.12 Lakh,"51,342",2014,Hyderabad,Nanakramguda,0,Ranga reddy (reg),1,998,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,360000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331609576204_1609576232.jpg,/used-car-details/used-Maruti-Wagon-R-VXI-cars-Hyderabad_43AFBDACB8739E836207EF101A52149E.htm,158,Jan 02,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_1__147331609576204_1609576232.webp,0
2941049,Hyundai,Hyundai Elite i20 2014-2015,Hyundai Elite i20 2014-2015 Sportz 1.2,25,9F4499262A6422309D35C957A56039FB,Hyundai i20 Sportz 1.2,4.95 Lakh,8.05-13.52 Lakh,"37,000",2014,Hyderabad,Vidyanagar,0,Hyderabad (reg),1,1197,Hatchback,Comprehensive,Dealer,0,195118,0,0,Petrol,Manual,,495000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_1_edited_70641609997753_1609997808.jpg,/used-car-details/used-Hyundai-Elite-i20-2014-2015-Sportz-1.2-cars-Hyderabad_9F4499262A6422309D35C957A56039FB.htm,98,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_1_edited_70641609997753_1609997808.webp,0
2941931,Maruti,Maruti Wagon R,Maruti Wagon R VXI AMT Opt 1.2BSIV,18,380D9C84069AC89F20FB21A2D8F56531,Maruti Wagon R VXI AMT Opt 1.2BSIV,4.75 Lakh,5.39-7.12 Lakh,"18,200",2018,Hyderabad,Hussainialam,0,Hyderabad (reg),1,1197,Hatchback,Comprehensive,Dealer,0,219429,0,0,Petrol,Automatic,,475000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2151669_1610027864.jpg,/used-car-details/used-Maruti-Wagon-R-VXI-AMT-Opt-1.2BSIV-cars-Hyderabad_380D9C84069AC89F20FB21A2D8F56531.htm,60,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2151669_1610027864.webp,0
2932328,Tata,Tata Aria 2010-2013,Tata Aria 2010-2013 Prestige Leather,22,44C1B23EA9662465F4B0A94F9C73A568,Tata Aria Prestige Leather,4.65 Lakh,,"94,000",2011,Hyderabad,Chandanagar,0,Ranga reddy (reg),1,2197,MUV,No Insurance,Dealer,0,184949,0,0,Diesel,Manual,Not Informed,465000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2144792_1609349008.jpg,/used-car-details/used-Tata-Aria-2010-2013-Prestige-Leather-cars-Hyderabad_44C1B23EA9662465F4B0A94F9C73A568.htm,223,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2144792_1609349008.webp,0
2941917,Renault,Renault KWID 2015-2019,Renault KWID 2015-2019 RXT,10,BFF496674B1E5FE7C490E12D9F724166,Renault KWID RXT,3.8 Lakh,3.99-6.47 Lakh,"7,471",2018,Hyderabad,Nanakramguda,0,Hyderabad (reg),1,799,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,380000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331610026950_1610026968.jpg,/used-car-details/used-Renault-KWID-2015-2019-RXT-cars-Hyderabad_BFF496674B1E5FE7C490E12D9F724166.htm,29,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_1__147331610026950_1610026968.webp,0
2937377,Renault,Renault KWID 2015-2019,Renault KWID 2015-2019 AMT,10,C97A4386D32103502DC676611685900A,Renault KWID AMT,4.08 Lakh,3.99-6.47 Lakh,"12,798",2017,Hyderabad,Nanakramguda,0,Hyderabad (reg),1,999,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Automatic,,408000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_147331609756242_1609756262.jpg,/used-car-details/used-Renault-KWID-2015-2019-AMT-cars-Hyderabad_C97A4386D32103502DC676611685900A.htm,284,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_147331609756242_1609756262.webp,0
2941181,Hyundai,Hyundai Grand i10 2013-2016,Hyundai Grand i10 2013-2016 Sportz,12,13B81DB61CAB7401E960A5CBD356EA54,Hyundai Grand i10 Sportz,4.8 Lakh,7.19-7.56 Lakh,"30,000",2016,Hyderabad,LB Nagar,0,Hyderabad (reg),1,1197,Hatchback,No Insurance,Dealer,0,186539,0,0,Petrol,Manual,,480000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2150952_1610002893.jpg,/used-car-details/used-Hyundai-Grand-i10-2013-2016-Sportz-cars-Hyderabad_13B81DB61CAB7401E960A5CBD356EA54.htm,58,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2150952_1610002893.webp,0
2916117,Ford,Ford Ecosport 2013-2015,Ford Ecosport 2013-2015 1.5 DV5 MT Titanium,21,8F890D945E449EF3509DE65C741A1CBC,Ford Ecosport 1.5 DV5 MT Titanium,4.85 Lakh,10.16-13.72 Lakh,"70,222",2013,Hyderabad,Hyderabad,0,Anantapur (reg),1,1498,SUV,No Insurance,Dealer,0,207017,0,0,Diesel,Manual,,485000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2133831_1608279834.jpg,/used-car-details/used-Ford-Ecosport-2013-2015-1.5-DV5-MT-Titanium-cars-Hyderabad_8F890D945E449EF3509DE65C741A1CBC.htm,2540,Dec 18,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2133831_1608279834.webp,0
2941049,Hyundai,Hyundai Elite i20 2014-2015,Hyundai Elite i20 2014-2015 Sportz 1.2,25,9F4499262A6422309D35C957A56039FB,Hyundai i20 Sportz 1.2,4.95 Lakh,8.05-13.52 Lakh,"37,000",2014,Hyderabad,Vidyanagar,0,Hyderabad (reg),1,1197,Hatchback,Comprehensive,Dealer,0,195118,0,0,Petrol,Manual,,495000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_1_edited_70641609997753_1609997808.jpg,/used-car-details/used-Hyundai-Elite-i20-2014-2015-Sportz-1.2-cars-Hyderabad_9F4499262A6422309D35C957A56039FB.htm,98,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_1_edited_70641609997753_1609997808.webp,0
2941181,Hyundai,Hyundai Grand i10 2013-2016,Hyundai Grand i10 2013-2016 Sportz,12,13B81DB61CAB7401E960A5CBD356EA54,Hyundai Grand i10 Sportz,4.8 Lakh,7.19-7.56 Lakh,"30,000",2016,Hyderabad,LB Nagar,0,Hyderabad (reg),1,1197,Hatchback,No Insurance,Dealer,0,186539,0,0,Petrol,Manual,,480000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2150952_1610002893.jpg,/used-car-details/used-Hyundai-Grand-i10-2013-2016-Sportz-cars-Hyderabad_13B81DB61CAB7401E960A5CBD356EA54.htm,58,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2150952_1610002893.webp,0
2916117,Ford,Ford Ecosport 2013-2015,Ford Ecosport 2013-2015 1.5 DV5 MT Titanium,21,8F890D945E449EF3509DE65C741A1CBC,Ford Ecosport 1.5 DV5 MT Titanium,4.85 Lakh,10.16-13.72 Lakh,"70,222",2013,Hyderabad,Hyderabad,0,Anantapur (reg),1,1498,Sport Utilities,No Insurance,Dealer,0,207017,0,0,Diesel,Manual,,485000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2133831_1608279834.jpg,/used-car-details/used-Ford-Ecosport-2013-2015-1.5-DV5-MT-Titanium-cars-Hyderabad_8F890D945E449EF3509DE65C741A1CBC.htm,2540,Dec 18,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2133831_1608279834.webp,0
2942137,Hyundai,Hyundai Grand i10 2013-2016,Hyundai Grand i10 2013-2016 Asta,10,165135F4643F2E5FADCA90EED0F5523C,Hyundai Grand i10 Asta,5.6 Lakh,7.19-7.56 Lakh,"21,986",2016,Hyderabad,Nanakramguda,0,Ranga reddy (reg),1,1197,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,560000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331610042295_1610042339.jpg,/used-car-details/used-Hyundai-Grand-i10-2013-2016-Asta-cars-Hyderabad_165135F4643F2E5FADCA90EED0F5523C.htm,2,Jan 08,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_1__147331610042295_1610042339.webp,0
2937578,Hyundai,Hyundai Elite i20 2014-2015,Hyundai Elite i20 2014-2015 Asta 1.2,10,C8F1C908AA51D55719DCBCCC35C48BF4,Hyundai i20 Asta 1.2,6.5 Lakh,8.05-13.52 Lakh,"28,535",2016,Hyderabad,Nanakramguda,0,Ranga reddy (reg),1,1197,Hatchback,No Insurance,Dealer,0,208947,0,0,Petrol,Manual,,650000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_file_1__147331609759940_1609759955.jpg,/used-car-details/used-Hyundai-Elite-i20-2014-2015-Asta-1.2-cars-Hyderabad_C8F1C908AA51D55719DCBCCC35C48BF4.htm,116,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_file_1__147331609759940_1609759955.webp,0
2889153,Hyundai,Hyundai Xcent 2016-2017,Hyundai Xcent 2016-2017 1.2 Kappa S AT,7,C47079EDF5F31E8CBDF4C0690222F9EF,Hyundai Xcent 1.2 Kappa S AT,5.99 Lakh,,"37,000",2018,Hyderabad,Hyderabad,0,Hyderabad (reg),1,1197,Sedans,No Insurance,Dealer,0,202257,0,0,Petrol,Automatic,,599000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2116451_1606457552.jpg,/used-car-details/used-Hyundai-Xcent-2016-2017-1.2-Kappa-S-AT-cars-Hyderabad_C47079EDF5F31E8CBDF4C0690222F9EF.htm,1665,Dec 17,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2116451_1606457552.webp,0
